"globalObjects__tweets__|","globalObjects__tweets__|__created_at","globalObjects__tweets__|__id","globalObjects__tweets__|__id_str","globalObjects__tweets__|__full_text","globalObjects__tweets__|__truncated","globalObjects__tweets__|__display_text_range__001","globalObjects__tweets__|__display_text_range__002","globalObjects__tweets__|__entities__hashtags__text","globalObjects__tweets__|__entities__hashtags__indices__001","globalObjects__tweets__|__entities__hashtags__indices__002","globalObjects__tweets__|__entities__user_mentions__screen_name","globalObjects__tweets__|__entities__user_mentions__name","globalObjects__tweets__|__entities__user_mentions__id","globalObjects__tweets__|__entities__user_mentions__id_str","globalObjects__tweets__|__entities__user_mentions__indices__001","globalObjects__tweets__|__entities__user_mentions__indices__002","globalObjects__tweets__|__entities__urls__url","globalObjects__tweets__|__entities__urls__expanded_url","globalObjects__tweets__|__entities__urls__display_url","globalObjects__tweets__|__entities__urls__indices__001","globalObjects__tweets__|__entities__urls__indices__002","globalObjects__tweets__|__entities__media__id","globalObjects__tweets__|__entities__media__id_str","globalObjects__tweets__|__entities__media__indices__001","globalObjects__tweets__|__entities__media__indices__002","globalObjects__tweets__|__entities__media__media_url","globalObjects__tweets__|__entities__media__media_url_https","globalObjects__tweets__|__entities__media__url","globalObjects__tweets__|__entities__media__display_url","globalObjects__tweets__|__entities__media__expanded_url","globalObjects__tweets__|__entities__media__type","globalObjects__tweets__|__entities__media__original_info__width","globalObjects__tweets__|__entities__media__original_info__height","globalObjects__tweets__|__entities__media__original_info__focus_rects__x","globalObjects__tweets__|__entities__media__original_info__focus_rects__y","globalObjects__tweets__|__entities__media__original_info__focus_rects__h","globalObjects__tweets__|__entities__media__original_info__focus_rects__w","globalObjects__tweets__|__entities__media__sizes__|","globalObjects__tweets__|__entities__media__sizes__|__w","globalObjects__tweets__|__entities__media__sizes__|__h","globalObjects__tweets__|__entities__media__sizes__|__resize","globalObjects__tweets__|__entities__media__features__|","globalObjects__tweets__|__entities__media__features__|__faces__x","globalObjects__tweets__|__entities__media__features__|__faces__y","globalObjects__tweets__|__entities__media__features__|__faces__h","globalObjects__tweets__|__entities__media__features__|__faces__w","globalObjects__tweets__|__extended_entities__media__id","globalObjects__tweets__|__extended_entities__media__id_str","globalObjects__tweets__|__extended_entities__media__indices__001","globalObjects__tweets__|__extended_entities__media__indices__002","globalObjects__tweets__|__extended_entities__media__media_url","globalObjects__tweets__|__extended_entities__media__media_url_https","globalObjects__tweets__|__extended_entities__media__url","globalObjects__tweets__|__extended_entities__media__display_url","globalObjects__tweets__|__extended_entities__media__expanded_url","globalObjects__tweets__|__extended_entities__media__type","globalObjects__tweets__|__extended_entities__media__original_info__width","globalObjects__tweets__|__extended_entities__media__original_info__height","globalObjects__tweets__|__extended_entities__media__original_info__focus_rects__x","globalObjects__tweets__|__extended_entities__media__original_info__focus_rects__y","globalObjects__tweets__|__extended_entities__media__original_info__focus_rects__h","globalObjects__tweets__|__extended_entities__media__original_info__focus_rects__w","globalObjects__tweets__|__extended_entities__media__sizes__|","globalObjects__tweets__|__extended_entities__media__sizes__|__w","globalObjects__tweets__|__extended_entities__media__sizes__|__h","globalObjects__tweets__|__extended_entities__media__sizes__|__resize","globalObjects__tweets__|__extended_entities__media__features__|","globalObjects__tweets__|__extended_entities__media__features__|__faces__x","globalObjects__tweets__|__extended_entities__media__features__|__faces__y","globalObjects__tweets__|__extended_entities__media__features__|__faces__h","globalObjects__tweets__|__extended_entities__media__features__|__faces__w","globalObjects__tweets__|__extended_entities__media__media_key","globalObjects__tweets__|__extended_entities__media__ext_sensitive_media_warning","globalObjects__tweets__|__extended_entities__media__ext_media_availability__status","globalObjects__tweets__|__extended_entities__media__ext_alt_text","globalObjects__tweets__|__extended_entities__media__ext_media_color__palette__rgb__red","globalObjects__tweets__|__extended_entities__media__ext_media_color__palette__rgb__green","globalObjects__tweets__|__extended_entities__media__ext_media_color__palette__rgb__blue","globalObjects__tweets__|__extended_entities__media__ext_media_color__palette__percentage","globalObjects__tweets__|__extended_entities__media__ext__mediaStats__r","globalObjects__tweets__|__extended_entities__media__ext__mediaStats__ttl","globalObjects__tweets__|__source","globalObjects__tweets__|__in_reply_to_status_id","globalObjects__tweets__|__in_reply_to_status_id_str","globalObjects__tweets__|__in_reply_to_user_id","globalObjects__tweets__|__in_reply_to_user_id_str","globalObjects__tweets__|__in_reply_to_screen_name","globalObjects__tweets__|__user_id","globalObjects__tweets__|__user_id_str","globalObjects__tweets__|__geo","globalObjects__tweets__|__coordinates","globalObjects__tweets__|__place__id","globalObjects__tweets__|__place__url","globalObjects__tweets__|__place__place_type","globalObjects__tweets__|__place__name","globalObjects__tweets__|__place__full_name","globalObjects__tweets__|__place__country_code","globalObjects__tweets__|__place__country","globalObjects__tweets__|__place__bounding_box__type","globalObjects__tweets__|__place__bounding_box__coordinates__001","globalObjects__tweets__|__place__bounding_box__coordinates__002","globalObjects__tweets__|__place","globalObjects__tweets__|__contributors","globalObjects__tweets__|__is_quote_status","globalObjects__tweets__|__quoted_status_id","globalObjects__tweets__|__quoted_status_id_str","globalObjects__tweets__|__quoted_status_permalink__url","globalObjects__tweets__|__quoted_status_permalink__expanded","globalObjects__tweets__|__quoted_status_permalink__display","globalObjects__tweets__|__retweet_count","globalObjects__tweets__|__favorite_count","globalObjects__tweets__|__reply_count","globalObjects__tweets__|__quote_count","globalObjects__tweets__|__conversation_id","globalObjects__tweets__|__conversation_id_str","globalObjects__tweets__|__favorited","globalObjects__tweets__|__retweeted","globalObjects__tweets__|__possibly_sensitive","globalObjects__tweets__|__possibly_sensitive_editable","globalObjects__tweets__|__card__name","globalObjects__tweets__|__card__url","globalObjects__tweets__|__card__card_type_url","globalObjects__tweets__|__card__binding_values__|","globalObjects__tweets__|__card__binding_values__|__type","globalObjects__tweets__|__card__binding_values__|__user_value__id_str","globalObjects__tweets__|__card__binding_values__|__image_color_value__palette__percentage","globalObjects__tweets__|__card__binding_values__|__image_color_value__palette__rgb__red","globalObjects__tweets__|__card__binding_values__|__image_color_value__palette__rgb__green","globalObjects__tweets__|__card__binding_values__|__image_color_value__palette__rgb__blue","globalObjects__tweets__|__card__binding_values__|__image_value__url","globalObjects__tweets__|__card__binding_values__|__image_value__width","globalObjects__tweets__|__card__binding_values__|__image_value__height","globalObjects__tweets__|__card__binding_values__|__image_value__alt","globalObjects__tweets__|__card__binding_values__|__string_value","globalObjects__tweets__|__card__binding_values__|__scribe_key","globalObjects__tweets__|__card__users__18083807__id","globalObjects__tweets__|__card__users__18083807__id_str","globalObjects__tweets__|__card__users__18083807__name","globalObjects__tweets__|__card__users__18083807__screen_name","globalObjects__tweets__|__card__users__18083807__location","globalObjects__tweets__|__card__users__18083807__description","globalObjects__tweets__|__card__users__18083807__url","globalObjects__tweets__|__card__users__18083807__entities__url__urls__url","globalObjects__tweets__|__card__users__18083807__entities__url__urls__expanded_url","globalObjects__tweets__|__card__users__18083807__entities__url__urls__display_url","globalObjects__tweets__|__card__users__18083807__entities__url__urls__indices__001","globalObjects__tweets__|__card__users__18083807__entities__url__urls__indices__002","globalObjects__tweets__|__card__users__18083807__protected","globalObjects__tweets__|__card__users__18083807__followers_count","globalObjects__tweets__|__card__users__18083807__fast_followers_count","globalObjects__tweets__|__card__users__18083807__normal_followers_count","globalObjects__tweets__|__card__users__18083807__friends_count","globalObjects__tweets__|__card__users__18083807__listed_count","globalObjects__tweets__|__card__users__18083807__created_at","globalObjects__tweets__|__card__users__18083807__favourites_count","globalObjects__tweets__|__card__users__18083807__utc_offset","globalObjects__tweets__|__card__users__18083807__time_zone","globalObjects__tweets__|__card__users__18083807__geo_enabled","globalObjects__tweets__|__card__users__18083807__verified","globalObjects__tweets__|__card__users__18083807__statuses_count","globalObjects__tweets__|__card__users__18083807__media_count","globalObjects__tweets__|__card__users__18083807__lang","globalObjects__tweets__|__card__users__18083807__contributors_enabled","globalObjects__tweets__|__card__users__18083807__is_translator","globalObjects__tweets__|__card__users__18083807__is_translation_enabled","globalObjects__tweets__|__card__users__18083807__profile_background_color","globalObjects__tweets__|__card__users__18083807__profile_background_image_url","globalObjects__tweets__|__card__users__18083807__profile_background_image_url_https","globalObjects__tweets__|__card__users__18083807__profile_background_tile","globalObjects__tweets__|__card__users__18083807__profile_image_url","globalObjects__tweets__|__card__users__18083807__profile_image_url_https","globalObjects__tweets__|__card__users__18083807__profile_banner_url","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_sensitive_media_warning","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_media_availability","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_alt_text","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_media_color__palette__rgb__red","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_media_color__palette__rgb__green","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_media_color__palette__rgb__blue","globalObjects__tweets__|__card__users__18083807__profile_image_extensions_media_color__palette__percentage","globalObjects__tweets__|__card__users__18083807__profile_image_extensions__mediaStats__r__missing","globalObjects__tweets__|__card__users__18083807__profile_image_extensions__mediaStats__ttl","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_sensitive_media_warning","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_media_availability","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_alt_text","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_media_color__palette__rgb__red","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_media_color__palette__rgb__green","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_media_color__palette__rgb__blue","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions_media_color__palette__percentage","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions__mediaStats__r__missing","globalObjects__tweets__|__card__users__18083807__profile_banner_extensions__mediaStats__ttl","globalObjects__tweets__|__card__users__18083807__profile_link_color","globalObjects__tweets__|__card__users__18083807__profile_sidebar_border_color","globalObjects__tweets__|__card__users__18083807__profile_sidebar_fill_color","globalObjects__tweets__|__card__users__18083807__profile_text_color","globalObjects__tweets__|__card__users__18083807__profile_use_background_image","globalObjects__tweets__|__card__users__18083807__has_extended_profile","globalObjects__tweets__|__card__users__18083807__default_profile","globalObjects__tweets__|__card__users__18083807__default_profile_image","globalObjects__tweets__|__card__users__18083807__has_custom_timelines","globalObjects__tweets__|__card__users__18083807__can_dm","globalObjects__tweets__|__card__users__18083807__can_media_tag","globalObjects__tweets__|__card__users__18083807__following","globalObjects__tweets__|__card__users__18083807__follow_request_sent","globalObjects__tweets__|__card__users__18083807__notifications","globalObjects__tweets__|__card__users__18083807__muting","globalObjects__tweets__|__card__users__18083807__blocking","globalObjects__tweets__|__card__users__18083807__blocked_by","globalObjects__tweets__|__card__users__18083807__want_retweets","globalObjects__tweets__|__card__users__18083807__advertiser_account_type","globalObjects__tweets__|__card__users__18083807__advertiser_account_service_levels__-","globalObjects__tweets__|__card__users__18083807__profile_interstitial_type","globalObjects__tweets__|__card__users__18083807__business_profile_state","globalObjects__tweets__|__card__users__18083807__translator_type","globalObjects__tweets__|__card__users__18083807__followed_by","globalObjects__tweets__|__card__users__18083807__ext_has_nft_avatar","globalObjects__tweets__|__card__users__18083807__ext__superFollowMetadata__r__ok__superFollowEligible","globalObjects__tweets__|__card__users__18083807__ext__superFollowMetadata__r__ok__superFollowing","globalObjects__tweets__|__card__users__18083807__ext__superFollowMetadata__r__ok__superFollowedBy","globalObjects__tweets__|__card__users__18083807__ext__superFollowMetadata__r__ok__exclusiveTweetFollowing","globalObjects__tweets__|__card__users__18083807__ext__superFollowMetadata__ttl","globalObjects__tweets__|__card__users__18083807__ext__hasNftAvatar__r__ok","globalObjects__tweets__|__card__users__18083807__ext__hasNftAvatar__ttl","globalObjects__tweets__|__card__users__18083807__ext__highlightedLabel__ttl","globalObjects__tweets__|__card__users__18083807__require_some_consent","globalObjects__tweets__|__card__users__1326378732874067968__id","globalObjects__tweets__|__card__users__1326378732874067968__id_str","globalObjects__tweets__|__card__users__1326378732874067968__name","globalObjects__tweets__|__card__users__1326378732874067968__screen_name","globalObjects__tweets__|__card__users__1326378732874067968__location","globalObjects__tweets__|__card__users__1326378732874067968__description","globalObjects__tweets__|__card__users__1326378732874067968__url","globalObjects__tweets__|__card__users__1326378732874067968__entities__url__urls__url","globalObjects__tweets__|__card__users__1326378732874067968__entities__url__urls__expanded_url","globalObjects__tweets__|__card__users__1326378732874067968__entities__url__urls__display_url","globalObjects__tweets__|__card__users__1326378732874067968__entities__url__urls__indices__001","globalObjects__tweets__|__card__users__1326378732874067968__entities__url__urls__indices__002","globalObjects__tweets__|__card__users__1326378732874067968__protected","globalObjects__tweets__|__card__users__1326378732874067968__followers_count","globalObjects__tweets__|__card__users__1326378732874067968__fast_followers_count","globalObjects__tweets__|__card__users__1326378732874067968__normal_followers_count","globalObjects__tweets__|__card__users__1326378732874067968__friends_count","globalObjects__tweets__|__card__users__1326378732874067968__listed_count","globalObjects__tweets__|__card__users__1326378732874067968__created_at","globalObjects__tweets__|__card__users__1326378732874067968__favourites_count","globalObjects__tweets__|__card__users__1326378732874067968__utc_offset","globalObjects__tweets__|__card__users__1326378732874067968__time_zone","globalObjects__tweets__|__card__users__1326378732874067968__geo_enabled","globalObjects__tweets__|__card__users__1326378732874067968__verified","globalObjects__tweets__|__card__users__1326378732874067968__statuses_count","globalObjects__tweets__|__card__users__1326378732874067968__media_count","globalObjects__tweets__|__card__users__1326378732874067968__lang","globalObjects__tweets__|__card__users__1326378732874067968__contributors_enabled","globalObjects__tweets__|__card__users__1326378732874067968__is_translator","globalObjects__tweets__|__card__users__1326378732874067968__is_translation_enabled","globalObjects__tweets__|__card__users__1326378732874067968__profile_background_color","globalObjects__tweets__|__card__users__1326378732874067968__profile_background_image_url","globalObjects__tweets__|__card__users__1326378732874067968__profile_background_image_url_https","globalObjects__tweets__|__card__users__1326378732874067968__profile_background_tile","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_url","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_url_https","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_url","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_sensitive_media_warning","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_media_availability","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_alt_text","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_media_color__palette__rgb__red","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_media_color__palette__rgb__green","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_media_color__palette__rgb__blue","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions_media_color__palette__percentage","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions__mediaStats__r__missing","globalObjects__tweets__|__card__users__1326378732874067968__profile_image_extensions__mediaStats__ttl","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_sensitive_media_warning","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_media_availability","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_alt_text","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_media_color__palette__rgb__red","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_media_color__palette__rgb__green","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_media_color__palette__rgb__blue","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions_media_color__palette__percentage","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions__mediaStats__r__missing","globalObjects__tweets__|__card__users__1326378732874067968__profile_banner_extensions__mediaStats__ttl","globalObjects__tweets__|__card__users__1326378732874067968__profile_link_color","globalObjects__tweets__|__card__users__1326378732874067968__profile_sidebar_border_color","globalObjects__tweets__|__card__users__1326378732874067968__profile_sidebar_fill_color","globalObjects__tweets__|__card__users__1326378732874067968__profile_text_color","globalObjects__tweets__|__card__users__1326378732874067968__profile_use_background_image","globalObjects__tweets__|__card__users__1326378732874067968__has_extended_profile","globalObjects__tweets__|__card__users__1326378732874067968__default_profile","globalObjects__tweets__|__card__users__1326378732874067968__default_profile_image","globalObjects__tweets__|__card__users__1326378732874067968__has_custom_timelines","globalObjects__tweets__|__card__users__1326378732874067968__can_dm","globalObjects__tweets__|__card__users__1326378732874067968__can_media_tag","globalObjects__tweets__|__card__users__1326378732874067968__following","globalObjects__tweets__|__card__users__1326378732874067968__follow_request_sent","globalObjects__tweets__|__card__users__1326378732874067968__notifications","globalObjects__tweets__|__card__users__1326378732874067968__muting","globalObjects__tweets__|__card__users__1326378732874067968__blocking","globalObjects__tweets__|__card__users__1326378732874067968__blocked_by","globalObjects__tweets__|__card__users__1326378732874067968__want_retweets","globalObjects__tweets__|__card__users__1326378732874067968__advertiser_account_type","globalObjects__tweets__|__card__users__1326378732874067968__profile_interstitial_type","globalObjects__tweets__|__card__users__1326378732874067968__business_profile_state","globalObjects__tweets__|__card__users__1326378732874067968__translator_type","globalObjects__tweets__|__card__users__1326378732874067968__followed_by","globalObjects__tweets__|__card__users__1326378732874067968__ext_has_nft_avatar","globalObjects__tweets__|__card__users__1326378732874067968__ext__hasNftAvatar__r__ok","globalObjects__tweets__|__card__users__1326378732874067968__ext__hasNftAvatar__ttl","globalObjects__tweets__|__card__users__1326378732874067968__ext__highlightedLabel__ttl","globalObjects__tweets__|__card__users__1326378732874067968__ext__superFollowMetadata__r__ok__superFollowEligible","globalObjects__tweets__|__card__users__1326378732874067968__ext__superFollowMetadata__r__ok__superFollowing","globalObjects__tweets__|__card__users__1326378732874067968__ext__superFollowMetadata__r__ok__superFollowedBy","globalObjects__tweets__|__card__users__1326378732874067968__ext__superFollowMetadata__r__ok__exclusiveTweetFollowing","globalObjects__tweets__|__card__users__1326378732874067968__ext__superFollowMetadata__ttl","globalObjects__tweets__|__card__users__1326378732874067968__require_some_consent","globalObjects__tweets__|__card__card_platform__platform__device__name","globalObjects__tweets__|__card__card_platform__platform__device__version","globalObjects__tweets__|__card__card_platform__platform__audience__name","globalObjects__tweets__|__card__card_platform__platform__audience__bucket","globalObjects__tweets__|__lang","globalObjects__tweets__|__supplemental_language","globalObjects__tweets__|__self_thread__id","globalObjects__tweets__|__self_thread__id_str","globalObjects__tweets__|__ext__superFollowMetadata__ttl","globalObjects__users__|","globalObjects__users__|__id","globalObjects__users__|__id_str","globalObjects__users__|__name","globalObjects__users__|__screen_name","globalObjects__users__|__location","globalObjects__users__|__description","globalObjects__users__|__url","globalObjects__users__|__entities__url__urls__url","globalObjects__users__|__entities__url__urls__expanded_url","globalObjects__users__|__entities__url__urls__display_url","globalObjects__users__|__entities__url__urls__indices__001","globalObjects__users__|__entities__url__urls__indices__002","globalObjects__users__|__protected","globalObjects__users__|__followers_count","globalObjects__users__|__fast_followers_count","globalObjects__users__|__normal_followers_count","globalObjects__users__|__friends_count","globalObjects__users__|__listed_count","globalObjects__users__|__created_at","globalObjects__users__|__favourites_count","globalObjects__users__|__utc_offset","globalObjects__users__|__time_zone","globalObjects__users__|__geo_enabled","globalObjects__users__|__verified","globalObjects__users__|__statuses_count","globalObjects__users__|__media_count","globalObjects__users__|__lang","globalObjects__users__|__contributors_enabled","globalObjects__users__|__is_translator","globalObjects__users__|__is_translation_enabled","globalObjects__users__|__profile_background_color","globalObjects__users__|__profile_background_image_url","globalObjects__users__|__profile_background_image_url_https","globalObjects__users__|__profile_background_tile","globalObjects__users__|__profile_image_url","globalObjects__users__|__profile_image_url_https","globalObjects__users__|__profile_banner_url","globalObjects__users__|__profile_image_extensions_sensitive_media_warning","globalObjects__users__|__profile_image_extensions_media_availability","globalObjects__users__|__profile_image_extensions_alt_text","globalObjects__users__|__profile_image_extensions_media_color__palette__rgb__red","globalObjects__users__|__profile_image_extensions_media_color__palette__rgb__green","globalObjects__users__|__profile_image_extensions_media_color__palette__rgb__blue","globalObjects__users__|__profile_image_extensions_media_color__palette__percentage","globalObjects__users__|__profile_image_extensions__mediaStats__r__missing","globalObjects__users__|__profile_image_extensions__mediaStats__ttl","globalObjects__users__|__profile_banner_extensions_sensitive_media_warning","globalObjects__users__|__profile_banner_extensions_media_availability","globalObjects__users__|__profile_banner_extensions_alt_text","globalObjects__users__|__profile_banner_extensions_media_color","globalObjects__users__|__profile_banner_extensions_media_color__palette__rgb__red","globalObjects__users__|__profile_banner_extensions_media_color__palette__rgb__green","globalObjects__users__|__profile_banner_extensions_media_color__palette__rgb__blue","globalObjects__users__|__profile_banner_extensions_media_color__palette__percentage","timeline__instructions__replaceEntry__entryIdToReplace","timeline__instructions__replaceEntry__entry__entryId","timeline__instructions__replaceEntry__entry__sortIndex","timeline__instructions__replaceEntry__entry__content__operation__cursor__value","timeline__instructions__replaceEntry__entry__content__operation__cursor__cursorType","globalObjects__users__|__profile_banner_extensions__mediaStats__r__missing","globalObjects__users__|__profile_banner_extensions__mediaStats__ttl","globalObjects__users__|__profile_link_color","globalObjects__users__|__profile_sidebar_border_color","globalObjects__users__|__profile_sidebar_fill_color","globalObjects__users__|__profile_text_color","globalObjects__users__|__profile_use_background_image","globalObjects__users__|__has_extended_profile","globalObjects__users__|__default_profile","globalObjects__users__|__default_profile_image","globalObjects__users__|__pinned_tweet_ids__-","globalObjects__users__|__pinned_tweet_ids_str__-","globalObjects__users__|__has_custom_timelines","globalObjects__users__|__can_dm","globalObjects__users__|__can_media_tag","globalObjects__users__|__following","globalObjects__users__|__follow_request_sent","globalObjects__users__|__notifications","globalObjects__users__|__muting","globalObjects__users__|__blocking","globalObjects__users__|__blocked_by","globalObjects__users__|__want_retweets","globalObjects__users__|__advertiser_account_type","globalObjects__users__|__advertiser_account_service_levels__-","globalObjects__users__|__profile_interstitial_type","globalObjects__users__|__business_profile_state","globalObjects__users__|__translator_type","globalObjects__users__|__followed_by","globalObjects__users__|__ext_has_nft_avatar","globalObjects__users__|__ext__highlightedLabel__ttl","globalObjects__users__|__ext__superFollowMetadata__r__ok__superFollowEligible","globalObjects__users__|__ext__superFollowMetadata__r__ok__superFollowing","globalObjects__users__|__ext__superFollowMetadata__r__ok__superFollowedBy","globalObjects__users__|__ext__superFollowMetadata__r__ok__exclusiveTweetFollowing","globalObjects__users__|__ext__superFollowMetadata__ttl","globalObjects__users__|__ext__hasNftAvatar__r__ok","globalObjects__users__|__ext__hasNftAvatar__ttl","globalObjects__users__|__require_some_consent","timeline__id","timeline__instructions__addEntries__entries__entryId","timeline__instructions__addEntries__entries__sortIndex","timeline__instructions__addEntries__entries__content__item__content__tweet__id","timeline__instructions__addEntries__entries__content__item__content__tweet__displayType","timeline__instructions__addEntries__entries__content__item__content__tweet__highlights__textHighlights__startIndex","timeline__instructions__addEntries__entries__content__item__content__tweet__highlights__textHighlights__endIndex","timeline__instructions__addEntries__entries__content__item__clientEventInfo__component","timeline__instructions__addEntries__entries__content__item__clientEventInfo__element","timeline__instructions__addEntries__entries__content__item__clientEventInfo__details__timelinesDetails__controllerData","timeline__instructions__addEntries__entries__content__item__feedbackInfo__feedbackKeys__-","timeline__instructions__addEntries__entries__content__item__feedbackInfo__displayContext__reason","timeline__instructions__addEntries__entries__content__item__feedbackInfo__clientEventInfo__component","timeline__instructions__addEntries__entries__content__item__feedbackInfo__clientEventInfo__element","timeline__instructions__addEntries__entries__content__item__feedbackInfo__clientEventInfo__action","timeline__responseObjects__feedbackActions__|","timeline__responseObjects__feedbackActions__|__feedbackType","timeline__responseObjects__feedbackActions__|__prompt","timeline__responseObjects__feedbackActions__|__confirmation","timeline__responseObjects__feedbackActions__|__childKeys__001","timeline__responseObjects__feedbackActions__|__childKeys__002","timeline__responseObjects__feedbackActions__|__hasUndoAction","timeline__responseObjects__feedbackActions__|__confirmationDisplayType","timeline__responseObjects__feedbackActions__|__clientEventInfo__component","timeline__responseObjects__feedbackActions__|__clientEventInfo__element","timeline__responseObjects__feedbackActions__|__clientEventInfo__action","timeline__responseObjects__feedbackActions__|__icon"
"1243902086280105986","Sat Mar 28 14:05:42 +0000 2020","1243902086280105986","1243902086280105986","Day 4 and we’re staying in Scotland to showcase Affordable Golf.\n\n“Affordable Golf is one of the UK’s leading online golf retailers, stocking a full range of equipment from major brands such as Titleist, TaylorMade,… https://t.co/fYQNGVduVy","False","0","240","","","","","","","","","","https://t.co/fYQNGVduVy","https://www.instagram.com/p/B-R7CTQlN9S/?igshid=9513gvspgw1v","instagram.com/p/B-R7CTQlN9S/…","217","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","null","null","null","null","null","3251282668","3251282668","null","null","","","","","","","","","","","null","null","False","","","","","","1","5","0","0","1243902086280105986","1243902086280105986","False","False","False","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","en","null","","","-1","1064207404043288576","1064207404043288576","1064207404043288576","ᴮᴱMoony⁷🌌","Sparkle_Moony","","아포방포 | We are forever bulletproof 💜 | Belongs to BTS","null","","","","","","False","6350","0","6350","165","47","Sun Nov 18 17:23:11 +0000 2018","37268","null","null","False","False","83289","3049","null","False","False","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","http://pbs.twimg.com/profile_images/1476959831126908929/qGIRqN0o_normal.jpg","https://pbs.twimg.com/profile_images/1476959831126908929/qGIRqN0o_normal.jpg","https://pbs.twimg.com/profile_banners/1064207404043288576/1640969691","null","null","null","82","72","58","35.46","null","-1","null","null","null","","246","229","209","61.06","","","","","","null","-1","981CEB","000000","000000","000000","False","False","False","False","1165195592756318208","1165195592756318208","True","False","False","False","False","False","False","False","False","False","promotable_user","analytics","","none","none","False","False","-1","False","False","False","False","-1","False","-1","False","search-6894617345146240190","sq-I-t-1487075748821311493","999360","1487075748821311493","Tweet","34","40","result","tweet","DAACDAAFDAABDAABDAABCgABAAAAAAAAAAAAAAwAAgoAAQAAAAAAAAAhCgAC7Strtjhc44oLAAMAAAAYbGVhZGluZyBvbmxpbmUgcmV0YWlsZXJzCgAFFq4IKhHoNHwAAAAAAA==","givefeedback","This Tweet's not helpful","result","feedback_givefeedback","click","givefeedback","GiveFeedback","This Tweet's not helpful","Thanks for offering your feedback. Twitter is conducting research to improve search. Choose the option that best reflects your opinion.","notrelevant","notcredible","True","Inline","result","feedback_givefeedback","click","FROWN"
